layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
layer4.0.relu,3.4434191937437504,13.0,1.2694165221128009,ResNet50,N_0.15,Untrained,PyTorch
layer4.1.relu,3.213076025542676,11.0,1.2712895658882184,ResNet50,N_0.15,Untrained,PyTorch
layer4.2.relu,3.098466450662833,13.0,1.2552338272033132,ResNet50,N_0.15,Untrained,PyTorch
features.1,17.7002777365867,160.0,1.084329890996256,AlexNet,N_0.15,Untrained,PyTorch
features.4,26.668176765699666,184.0,1.0571906085648801,AlexNet,N_0.15,Untrained,PyTorch
features.7,24.314234455876658,120.0,1.1282867118576174,AlexNet,N_0.15,Untrained,PyTorch
features.9,24.37313629870898,142.0,1.110009705622994,AlexNet,N_0.15,Untrained,PyTorch
features.11,17.988784574299732,136.0,1.120806269848331,AlexNet,N_0.15,Untrained,PyTorch
layers.8.0.layers.5,14.392281480747224,115.0,1.133329581366008,MNASNet13,N_0.15,Untrained,PyTorch
layers.8.1.layers.5,16.247013637866537,156.0,1.0886586536362788,MNASNet13,N_0.15,Untrained,PyTorch
layers.8.2.layers.5,14.756739206518024,121.0,1.1250371208786052,MNASNet13,N_0.15,Untrained,PyTorch
layers.9.0.layers.5,12.374339554893236,107.0,1.142977514614101,MNASNet13,N_0.15,Untrained,PyTorch
layers.9.1.layers.5,15.060228918566814,126.0,1.1141363674172113,MNASNet13,N_0.15,Untrained,PyTorch
layers.9.2.layers.5,10.507250277074249,114.0,1.1366445717443403,MNASNet13,N_0.15,Untrained,PyTorch
layers.10.0.layers.5,13.012566548485694,127.0,1.125615449060136,MNASNet13,N_0.15,Untrained,PyTorch
layers.10.1.layers.5,13.820967580138749,174.0,1.0828320293702838,MNASNet13,N_0.15,Untrained,PyTorch
layers.10.2.layers.5,10.11434527435407,168.0,1.0869687347574355,MNASNet13,N_0.15,Untrained,PyTorch
layers.11.0.layers.5,8.474356176923186,157.0,1.0949753406482032,MNASNet13,N_0.15,Untrained,PyTorch
layers.11.1.layers.5,7.756798844992752,156.0,1.0942670275666504,MNASNet13,N_0.15,Untrained,PyTorch
layers.12.0.layers.5,7.134480405831181,156.0,1.093346580532835,MNASNet13,N_0.15,Untrained,PyTorch
layers.12.1.layers.5,6.226893047773079,150.0,1.0931173919311172,MNASNet13,N_0.15,Untrained,PyTorch
layers.12.2.layers.5,4.844381504274789,133.0,1.0861864079181922,MNASNet13,N_0.15,Untrained,PyTorch
layers.12.3.layers.5,3.887941517049005,108.0,1.0891464891781544,MNASNet13,N_0.15,Untrained,PyTorch
layers.13.0.layers.5,3.3172825061883695,89.0,1.090656817036433,MNASNet13,N_0.15,Untrained,PyTorch
layers.16,3.1026514543547417,76.0,1.0990579122112127,MNASNet13,N_0.15,Untrained,PyTorch
trunk_output.block1.block1-0.activation,20.571784671912287,187.0,1.0644550724580868,RegNet_400mf,N_0.15,Untrained,PyTorch
trunk_output.block2.block2-0.activation,21.797341016898717,175.0,1.0737685387036662,RegNet_400mf,N_0.15,Untrained,PyTorch
trunk_output.block2.block2-1.activation,17.70073702152158,173.0,1.0640128285733896,RegNet_400mf,N_0.15,Untrained,PyTorch
trunk_output.block3.block3-0.activation,12.874091315376255,139.0,1.102761367659414,RegNet_400mf,N_0.15,Untrained,PyTorch
trunk_output.block3.block3-1.activation,10.7053229293428,112.0,1.1444391713177358,RegNet_400mf,N_0.15,Untrained,PyTorch
trunk_output.block3.block3-2.activation,7.993249279205159,83.0,1.175984501944462,RegNet_400mf,N_0.15,Untrained,PyTorch
trunk_output.block3.block3-3.activation,7.579483535661799,106.0,1.1542440771324427,RegNet_400mf,N_0.15,Untrained,PyTorch
trunk_output.block3.block3-4.activation,5.328917425783395,52.0,1.213232348237997,RegNet_400mf,N_0.15,Untrained,PyTorch
trunk_output.block3.block3-5.activation,4.927298967581752,56.0,1.2006438661307117,RegNet_400mf,N_0.15,Untrained,PyTorch
trunk_output.block3.block3-6.activation,4.339488454000011,41.0,1.2151050019888012,RegNet_400mf,N_0.15,Untrained,PyTorch
trunk_output.block4.block4-0.activation,4.016768708311236,31.0,1.2316146952998663,RegNet_400mf,N_0.15,Untrained,PyTorch
trunk_output.block4.block4-1.activation,3.710277940643935,29.0,1.2321786559898897,RegNet_400mf,N_0.15,Untrained,PyTorch
trunk_output.block4.block4-2.activation,2.8243849845530673,10.0,1.26379558702346,RegNet_400mf,N_0.15,Untrained,PyTorch
trunk_output.block4.block4-3.activation,2.3944292988263984,6.0,1.2717232166701349,RegNet_400mf,N_0.15,Untrained,PyTorch
trunk_output.block4.block4-4.activation,2.6059584621272434,13.0,1.235917289540382,RegNet_400mf,N_0.15,Untrained,PyTorch
trunk_output.block4.block4-5.activation,2.47822546004151,14.0,1.2207144559706227,RegNet_400mf,N_0.15,Untrained,PyTorch
trunk_output.block4.block4-6.activation,2.2595322396093334,11.0,1.2076029088242404,RegNet_400mf,N_0.15,Untrained,PyTorch
trunk_output.block4.block4-7.activation,2.144692623388007,10.0,1.199198541823489,RegNet_400mf,N_0.15,Untrained,PyTorch
trunk_output.block4.block4-8.activation,2.276778171609715,18.0,1.180319754850383,RegNet_400mf,N_0.15,Untrained,PyTorch
trunk_output.block4.block4-9.activation,2.203858386680754,20.0,1.1613738933714144,RegNet_400mf,N_0.15,Untrained,PyTorch
trunk_output.block4.block4-10.activation,1.9395304008782832,9.0,1.1571252510759888,RegNet_400mf,N_0.15,Untrained,PyTorch
trunk_output.block4.block4-11.activation,1.5411093496385826,1.0,1.19433481969026,RegNet_400mf,N_0.15,Untrained,PyTorch
layer1.0.relu,22.938983886038056,176.0,1.0720207283952095,ResNeXt50,N_0.15,Untrained,PyTorch
layer1.1.relu,23.040883124230923,186.0,1.0689753795879688,ResNeXt50,N_0.15,Untrained,PyTorch
layer1.2.relu,21.602619603440047,207.0,1.0509828074196161,ResNeXt50,N_0.15,Untrained,PyTorch
layer2.0.relu,18.962037955517253,186.0,1.0583342838248242,ResNeXt50,N_0.15,Untrained,PyTorch
layer2.1.relu,13.920923124804926,155.0,1.0894383579481695,ResNeXt50,N_0.15,Untrained,PyTorch
layer2.2.relu,9.47566022849192,86.0,1.1599914838288639,ResNeXt50,N_0.15,Untrained,PyTorch
layer2.3.relu,6.687960622473007,44.0,1.2237925741000348,ResNeXt50,N_0.15,Untrained,PyTorch
layer3.0.relu,5.7987512033312,33.0,1.2449799784803521,ResNeXt50,N_0.15,Untrained,PyTorch
layer3.1.relu,5.235453922785402,25.0,1.2679539968299458,ResNeXt50,N_0.15,Untrained,PyTorch
layer3.2.relu,4.965868181465728,24.0,1.2589859860526094,ResNeXt50,N_0.15,Untrained,PyTorch
layer3.3.relu,3.900946038795092,15.0,1.2762705607450702,ResNeXt50,N_0.15,Untrained,PyTorch
layer3.4.relu,4.209698800743666,22.0,1.2454049904079918,ResNeXt50,N_0.15,Untrained,PyTorch
layer3.5.relu,3.5586004068250863,17.0,1.2420085692620237,ResNeXt50,N_0.15,Untrained,PyTorch
layer4.0.relu,3.2348015028808343,12.0,1.2547098254492417,ResNeXt50,N_0.15,Untrained,PyTorch
layer4.1.relu,3.095065163907327,12.0,1.2471574909968883,ResNeXt50,N_0.15,Untrained,PyTorch
layer4.2.relu,2.72918192038061,10.0,1.2342057110277744,ResNeXt50,N_0.15,Untrained,PyTorch
