layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
trunk_output.block4.block4-9.activation,2.5262411789526227,47.0,1.1154119098439683,RegNet_400mf,N_0.25,Untrained,PyTorch
trunk_output.block4.block4-10.activation,2.2526109458967647,35.0,1.1123815382034568,RegNet_400mf,N_0.25,Untrained,PyTorch
trunk_output.block4.block4-11.activation,1.7294910173980635,4.0,1.1390721033325302,RegNet_400mf,N_0.25,Untrained,PyTorch
layer1.0.relu,27.51190675100301,210.0,1.045953690678984,ResNeXt50,N_0.25,Untrained,PyTorch
layer1.1.relu,22.030096196869586,210.0,1.0418144852839253,ResNeXt50,N_0.25,Untrained,PyTorch
layer1.2.relu,19.593394409616117,244.0,1.013776107779395,ResNeXt50,N_0.25,Untrained,PyTorch
layer2.0.relu,13.861269726328349,180.0,1.0647013446669886,ResNeXt50,N_0.25,Untrained,PyTorch
layer2.1.relu,10.801143332204296,172.0,1.0762853840283033,ResNeXt50,N_0.25,Untrained,PyTorch
layer2.2.relu,8.239932578842867,88.0,1.159576310854495,ResNeXt50,N_0.25,Untrained,PyTorch
layer2.3.relu,6.159176821064597,44.0,1.2143807493368846,ResNeXt50,N_0.25,Untrained,PyTorch
layer3.0.relu,5.9399309795536395,39.0,1.223657020858979,ResNeXt50,N_0.25,Untrained,PyTorch
layer3.1.relu,5.2291242164435925,27.0,1.2514364902681478,ResNeXt50,N_0.25,Untrained,PyTorch
layer3.2.relu,4.582728507013521,22.0,1.2516709197235525,ResNeXt50,N_0.25,Untrained,PyTorch
layer3.3.relu,3.7687226095183948,15.0,1.2614109919853984,ResNeXt50,N_0.25,Untrained,PyTorch
layer3.4.relu,4.091447713141876,20.0,1.244277955172652,ResNeXt50,N_0.25,Untrained,PyTorch
layer3.5.relu,3.536369251653716,18.0,1.2317882078604512,ResNeXt50,N_0.25,Untrained,PyTorch
layer4.0.relu,3.1263753319143,11.0,1.2470576480448528,ResNeXt50,N_0.25,Untrained,PyTorch
layer4.1.relu,3.0071390640309357,12.0,1.2320717482913415,ResNeXt50,N_0.25,Untrained,PyTorch
layer4.2.relu,2.6958742548755317,10.0,1.2244720102652598,ResNeXt50,N_0.25,Untrained,PyTorch
